Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[351]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::begin() const [351]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >::__normal_iterator(std::shared_ptr<User> const* const&) [169]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector(std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > const&) [390]
[352]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::end() const [352]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >::__normal_iterator(std::shared_ptr<Account> const* const&) [170]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector(std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > const&) [390]
[353]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::size() const [353]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector(std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > const&) [390]
[354]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::begin() const [354]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >::__normal_iterator(std::shared_ptr<Account> const* const&) [170]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_Rb_tree(std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [395]
[355]    0.0    0.00    0.00       4         std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_M_root() const [355]
-----------------------------------------------
                0.00    0.00       1/4           std::_Vector_base<Group, std::allocator<Group> >::_Vector_impl::_Vector_impl() [610]
                0.00    0.00       3/4           std::shared_ptr<Group> std::make_shared<Group, Group&>(Group&) [525]
[356]    0.0    0.00    0.00       4         std::allocator<Group>::allocator() [356]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<Group>::new_allocator() [331]
-----------------------------------------------
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [376]
[357]    0.0    0.00    0.00       4         std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [357]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [332]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_create_storage(unsigned long) [360]
[358]    0.0    0.00    0.00       4         std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_allocate(unsigned long) [358]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base(unsigned long, std::allocator<Transaction> const&) [361]
[359]    0.0    0.00    0.00       4         std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_impl::_Vector_impl(std::allocator<Transaction> const&) [359]
                0.00    0.00       4/8           std::allocator<Transaction>::allocator(std::allocator<Transaction> const&) [177]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base(unsigned long, std::allocator<Transaction> const&) [361]
[360]    0.0    0.00    0.00       4         std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_create_storage(unsigned long) [360]
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_allocate(unsigned long) [358]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Transaction, std::allocator<Transaction> >::vector(std::vector<Transaction, std::allocator<Transaction> > const&) [383]
[361]    0.0    0.00    0.00       4         std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base(unsigned long, std::allocator<Transaction> const&) [361]
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_impl::_Vector_impl(std::allocator<Transaction> const&) [359]
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_create_storage(unsigned long) [360]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<User, std::allocator<User> >::_M_realloc_insert<User const&>(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >, User const&) [384]
[362]    0.0    0.00    0.00       4         std::_Vector_base<User, std::allocator<User> >::_M_allocate(unsigned long) [362]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<User> >::allocate(std::allocator<User>&, unsigned long) [373]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<Group, std::allocator<Group> >::~vector() [909]
                0.00    0.00       3/4           void std::vector<Group, std::allocator<Group> >::_M_realloc_insert<Group const&>(__gnu_cxx::__normal_iterator<Group*, std::vector<Group, std::allocator<Group> > >, Group const&) [627]
[363]    0.0    0.00    0.00       4         std::_Vector_base<Group, std::allocator<Group> >::_M_get_Tp_allocator() [363]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<User> > const&) [366]
[364]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_impl::_Vector_impl(std::allocator<std::shared_ptr<User> > const&) [364]
                0.00    0.00       4/8           std::allocator<std::shared_ptr<User> >::allocator(std::allocator<std::shared_ptr<User> > const&) [178]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<User> > const&) [366]
[365]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_create_storage(unsigned long) [365]
                0.00    0.00       4/7           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_allocate(unsigned long) [196]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector(std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > const&) [387]
[366]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<User> > const&) [366]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_impl::_Vector_impl(std::allocator<std::shared_ptr<User> > const&) [364]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_create_storage(unsigned long) [365]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_M_create_storage(unsigned long) [369]
[367]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_M_allocate(unsigned long) [367]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<Account> > const&) [370]
[368]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_Vector_impl::_Vector_impl(std::allocator<std::shared_ptr<Account> > const&) [368]
                0.00    0.00       4/8           std::allocator<std::shared_ptr<Account> >::allocator(std::allocator<std::shared_ptr<Account> > const&) [179]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<Account> > const&) [370]
[369]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_M_create_storage(unsigned long) [369]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_M_allocate(unsigned long) [367]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::vector(std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > const&) [390]
[370]    0.0    0.00    0.00       4         std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<Account> > const&) [370]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_Vector_impl::_Vector_impl(std::allocator<std::shared_ptr<Account> > const&) [368]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > >::_M_create_storage(unsigned long) [369]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<Transaction> >::_S_select_on_copy(std::allocator<Transaction> const&) [333]
[371]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<Transaction> >::select_on_container_copy_construction(std::allocator<Transaction> const&) [371]
                0.00    0.00       4/8           std::allocator<Transaction>::allocator(std::allocator<Transaction> const&) [177]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<User, std::allocator<User> >::_M_deallocate(User*, unsigned long) [305]
[372]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<User> >::deallocate(std::allocator<User>&, User*, unsigned long) [372]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<User>::deallocate(User*, unsigned long) [329]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<User, std::allocator<User> >::_M_allocate(unsigned long) [362]
[373]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<User> >::allocate(std::allocator<User>&, unsigned long) [373]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<User>::allocate(unsigned long, void const*) [330]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<User> > >::_S_select_on_copy(std::allocator<std::shared_ptr<User> > const&) [334]
[374]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::shared_ptr<User> > >::select_on_container_copy_construction(std::allocator<std::shared_ptr<User> > const&) [374]
                0.00    0.00       4/8           std::allocator<std::shared_ptr<User> >::allocator(std::allocator<std::shared_ptr<User> > const&) [178]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<Account> > >::_S_select_on_copy(std::allocator<std::shared_ptr<Account> > const&) [335]
[375]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::shared_ptr<Account> > >::select_on_container_copy_construction(std::allocator<std::shared_ptr<Account> > const&) [375]
                0.00    0.00       4/8           std::allocator<std::shared_ptr<Account> >::allocator(std::allocator<std::shared_ptr<Account> > const&) [179]
-----------------------------------------------
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [336]
[376]    0.0    0.00    0.00       4         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [376]
                0.00    0.00       4/4           std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [357]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_Rb_tree_impl<std::less<std::shared_ptr<User> >, true>::_Rb_tree_impl(std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_Rb_tree_impl<std::less<std::shared_ptr<User> >, true> const&) [391]
[377]    0.0    0.00    0.00       4         std::_Rb_tree_key_compare<std::less<std::shared_ptr<User> > >::_Rb_tree_key_compare(std::less<std::shared_ptr<User> > const&) [377]
-----------------------------------------------
                0.00    0.00       4/4           Transaction* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*>(__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, __gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*) [396]
[378]    0.0    0.00    0.00       4         Transaction* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*>(__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, __gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*) [378]
                0.00    0.00       4/4           bool __gnu_cxx::operator!=<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >(__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > > const&, __gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > > const&) [338]
-----------------------------------------------
                0.00    0.00       4/4           std::shared_ptr<User>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*>(__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*) [397]
[379]    0.0    0.00    0.00       4         std::shared_ptr<User>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*>(__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*) [379]
                0.00    0.00       7/7           bool __gnu_cxx::operator!=<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > > const&) [192]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >::operator*() const [425]
                0.00    0.00       3/3           void std::_Construct<std::shared_ptr<User>, std::shared_ptr<User> const&>(std::shared_ptr<User>*, std::shared_ptr<User> const&) [523]
                0.00    0.00       3/15          std::shared_ptr<User>* std::__addressof<std::shared_ptr<User> >(std::shared_ptr<User>&) [85]
                0.00    0.00       3/3           __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >::operator++() [418]
-----------------------------------------------
                0.00    0.00       4/4           std::shared_ptr<Account>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, std::shared_ptr<Account>*>(__gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, std::shared_ptr<Account>*) [398]
[380]    0.0    0.00    0.00       4         std::shared_ptr<Account>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, std::shared_ptr<Account>*>(__gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >, std::shared_ptr<Account>*) [380]
                0.00    0.00       4/4           bool __gnu_cxx::operator!=<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<Account> const*, std::vector<std::shared_ptr<Account>, std::allocator<std::shared_ptr<Account> > > > const&) [339]
-----------------------------------------------
                0.00    0.00       1/4           Group::printAccBalances() [583]
                0.00    0.00       3/4           std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::operator[](std::shared_ptr<User>&&) [498]
[381]    0.0    0.00    0.00       4         std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::end() [381]
                0.00    0.00       4/4           std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::end() [392]
-----------------------------------------------
                0.00    0.00       4/4           Group::Group(Group const&) [328]
[382]    0.0    0.00    0.00       4         std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::map(std::map<std::shared_ptr<User>, std::shared_ptr<Account>, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [382]
                0.00    0.00       4/4           std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > >::_Rb_tree(std::_Rb_tree<std::shared_ptr<User>, std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> >, std::_Select1st<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > >, std::less<std::shared_ptr<User> >, std::allocator<std::pair<std::shared_ptr<User> const, std::shared_ptr<Account> > > > const&) [395]
-----------------------------------------------
                0.00    0.00       4/4           Group::Group(Group const&) [328]
[383]    0.0    0.00    0.00       4         std::vector<Transaction, std::allocator<Transaction> >::vector(std::vector<Transaction, std::allocator<Transaction> > const&) [383]
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_get_Tp_allocator() const [341]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<Transaction> >::_S_select_on_copy(std::allocator<Transaction> const&) [333]
                0.00    0.00       4/4           std::vector<Transaction, std::allocator<Transaction> >::size() const [346]
                0.00    0.00       4/4           std::_Vector_base<Transaction, std::allocator<Transaction> >::_Vector_base(unsigned long, std::allocator<Transaction> const&) [361]
                0.00    0.00       4/9           std::allocator<Transaction>::~allocator() [143]
                0.00    0.00       4/9           std::_Vector_base<Transaction, std::allocator<Transaction> >::_M_get_Tp_allocator() [150]
                0.00    0.00       4/4           std::vector<Transaction, std::allocator<Transaction> >::end() const [345]
                0.00    0.00       4/4           std::vector<Transaction, std::allocator<Transaction> >::begin() const [347]
                0.00    0.00       4/4           Transaction* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*, Transaction>(__gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, __gnu_cxx::__normal_iterator<Transaction const*, std::vector<Transaction, std::allocator<Transaction> > >, Transaction*, std::allocator<Transaction>&) [399]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<User, std::allocator<User> >::push_back(User const&) [267]
[384]    0.0    0.00    0.00       4         void std::vector<User, std::allocator<User> >::_M_realloc_insert<User const&>(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >, User const&) [384]
                0.00    0.00      12/13          std::_Vector_base<User, std::allocator<User> >::_M_get_Tp_allocator() [95]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::base() const [71]
                0.00    0.00       8/8           User* std::__uninitialized_move_if_noexcept_a<User*, User*, std::allocator<User> >(User*, User*, User*, std::allocator<User>&) [188]
                0.00    0.00       4/4           std::vector<User, std::allocator<User> >::_M_check_len(unsigned long, char const*) const [348]
                0.00    0.00       4/4           std::vector<User, std::allocator<User> >::begin() [386]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::difference_type __gnu_cxx::operator-<User*, std::vector<User, std::allocator<User> > >(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > > const&, __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > > const&) [337]
                0.00    0.00       4/4           std::_Vector_base<User, std::allocator<User> >::_M_allocate(unsigned long) [362]
                0.00    0.00       4/71          User const& std::forward<User const&>(std::remove_reference<User const&>::type&) [9]
                0.00    0.00       4/12          void std::allocator_traits<std::allocator<User> >::construct<User, User const&>(std::allocator<User>&, User*, User const&) [120]
                0.00    0.00       4/5           void std::_Destroy<User*, User>(User*, User*, std::allocator<User>&) [325]
                0.00    0.00       4/5           std::_Vector_base<User, std::allocator<User> >::_M_deallocate(User*, unsigned long) [305]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<User, std::allocator<User> >::push_back(User const&) [267]
[385]    0.0    0.00    0.00       4         std::vector<User, std::allocator<User> >::end() [385]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::__normal_iterator(User* const&) [167]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<User, std::allocator<User> >::_M_realloc_insert<User const&>(__gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >, User const&) [384]
[386]    0.0    0.00    0.00       4         std::vector<User, std::allocator<User> >::begin() [386]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<User*, std::vector<User, std::allocator<User> > >::__normal_iterator(User* const&) [167]
-----------------------------------------------
                0.00    0.00       4/4           Group::Group(Group const&) [328]
[387]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::vector(std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > const&) [387]
                0.00    0.00       4/10          std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_get_Tp_allocator() const [129]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::shared_ptr<User> > >::_S_select_on_copy(std::allocator<std::shared_ptr<User> > const&) [334]
                0.00    0.00       4/16          std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::size() const [74]
                0.00    0.00       4/4           std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_Vector_base(unsigned long, std::allocator<std::shared_ptr<User> > const&) [366]
                0.00    0.00       4/9           std::allocator<std::shared_ptr<User> >::~allocator() [146]
                0.00    0.00       4/18          std::_Vector_base<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::_M_get_Tp_allocator() [65]
                0.00    0.00       4/4           std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::end() const [350]
                0.00    0.00       4/4           std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > >::begin() const [351]
                0.00    0.00       4/4           std::shared_ptr<User>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*, std::shared_ptr<User> >(__gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, __gnu_cxx::__normal_iterator<std::shared_ptr<User> const*, std::vector<std::shared_ptr<User>, std::allocator<std::shared_ptr<User> > > >, std::shared_ptr<User>*, std::allocator<std::shared_ptr<User> >&) [400]
-----------------------------------------------
                0.00    0.00       1/4           User::printGroups() [582]
                0.00    0.00       3/4           void std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::emplace_back<std::shared_ptr<Group> >(std::shared_ptr<Group>&&) [509]
[388]    0.0    0.00    0.00       4         std::vector<std::shared_ptr<Group>, std::allocator<std::shared_ptr<Group> > >::end() [388]
